"_unit_id"	"_created_at"	"_id"	"_started_at"	"_tainted"	"_channel"	"_trust"	"_worker_id"	"_country"	"_region"	"_city"	"_ip"	"describe_the_situation_in_indonesian"	"image_url"	"category"	"label"
627513281	"12/17/2014 12:50:26"	1504647161	"12/17/2014 12:47:59"	"false"	"elite"	1	30555834	"IDN"	4	"Jakarta"	"202.152.202.135"	"sebuah pohon tumbuh di lereng bukit."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	1	"di lereng"
627513281	"12/17/2014 12:50:36"	1504647216	"12/17/2014 12:47:33"	"false"	"elite"	1	25620782	"IDN"	10	"Yogyakarta"	"118.97.15.67"	"sebuah pohon di lereng bukit."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	1	"di lereng"
627513281	"12/17/2014 12:52:48"	1504648286	"12/17/2014 12:48:59"	"false"	"neodev"	1	29785873	"IDN"	4	"Jakarta"	"180.214.232.67"	"Pohon cemara yang tumbuh di lereng gunung"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	1	"di lereng"
627513281	"12/17/2014 12:58:59"	1504651008	"12/17/2014 12:52:14"	"false"	"neodev"	1	12337397	"IDN"			"36.80.188.75"	"Sebuah pohon cemara yang berdiri tegak di lereng bukit  diantara pundak dan dasarnya "	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	1	"di lereng"
627513281	"12/17/2014 13:00:50"	1504651990	"12/17/2014 12:52:22"	"false"	"clixsense"	1	12987338	"IDN"			"36.73.146.131"	"penanaman kembali di lereng gunung untuk melestarikan lingkungan hidup."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	1	"di lereng"
627513281	"12/17/2014 13:03:27"	1504653256	"12/17/2014 13:00:36"	"false"	"neodev"	1	30541755	"IDN"	30	"Tangerang"	"114.79.37.33"	"sebuah pohon di lereng bukit"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	1	"di lereng"
627513281	"12/17/2014 13:04:56"	1504654014	"12/17/2014 13:02:03"	"false"	"elite"	1	25411600	"IDN"	4	"Jakarta"	"139.192.135.78"	"Sebuah pohon di lereng bukit."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	1	"di lereng"
627513281	"12/17/2014 13:18:52"	1504660570	"12/17/2014 13:02:03"	"false"	"neodev"	1	26904148	"IDN"	14	"Samarinda"	"36.75.34.140"	"Sebuah pohon yang berada di pinggir sebuah gunung."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	1	"di pinggir"
627513281	"12/17/2014 12:51:33"	1504647730	"12/17/2014 12:49:28"	"false"	"goldtasks"	1	28851960	"IDN"	8	"Malang"	"125.164.96.30"	"sebuah pohon di sisi gunung"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	1	"di sisi"
627513281	"12/17/2014 13:29:52"	1504666497	"12/17/2014 13:17:19"	"false"	"neodev"	1	30419242	"IDN"			"36.85.128.47"	"Ini adalah gambar sebuah pohon Cemara yang tertanam di tengah perbukitan."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	1	"di tengah"
627513281	"12/17/2014 13:10:05"	1504656503	"12/17/2014 13:02:08"	"false"	"clixsense"	1	29987324	"IDN"	4	"Jakarta"	"202.62.17.121"	"you can find pine tree in all mountain in Indonesia"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/17.pdf.jpg"	5	
627513282	"12/17/2014 13:29:52"	1504666498	"12/17/2014 13:17:19"	"false"	"neodev"	1	30419242	"IDN"			"36.85.128.47"	"Ini adalah gambar sebuah lubang dari salah satu kain yang sedang dijemur diatas sebuah tali dan tergantung oleh jepitan. Latar belakangnya ada sebuah pohon dan perbukitan."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	1	"dari"
627513282	"12/17/2014 12:50:26"	1504647163	"12/17/2014 12:47:59"	"false"	"elite"	1	30555834	"IDN"	4	"Jakarta"	"202.152.202.135"	"dua buah handuk tergantung di sebuah tali jemuran."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	1	"di"
627513282	"12/17/2014 12:51:33"	1504647731	"12/17/2014 12:49:28"	"false"	"goldtasks"	1	28851960	"IDN"	8	"Malang"	"125.164.96.30"	"noda di pakaian yang dijemur"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	1	"di"
627513282	"12/17/2014 12:58:59"	1504651005	"12/17/2014 12:52:14"	"false"	"neodev"	1	12337397	"IDN"			"36.80.188.75"	"Lubang yang ada di sebuah handuk yang dijemur di tali gantungan."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	1	"di"
627513282	"12/17/2014 13:18:52"	1504660572	"12/17/2014 13:02:03"	"false"	"neodev"	1	26904148	"IDN"	14	"Samarinda"	"36.75.34.140"	"Sebuah lubang yg berada di sehelai kain yang sedang dijemur."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	1	"di"
627513282	"12/17/2014 12:50:36"	1504647214	"12/17/2014 12:47:33"	"false"	"elite"	1	25620782	"IDN"	10	"Yogyakarta"	"118.97.15.67"	"lubang pada handuk yang sedang dijemur diluar."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	1	"pada"
627513282	"12/17/2014 12:52:48"	1504648283	"12/17/2014 12:48:59"	"false"	"neodev"	1	29785873	"IDN"	4	"Jakarta"	"180.214.232.67"	"Dua handuk kecil yang sedang dijemur salah satunya tampak bolong"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
627513282	"12/17/2014 12:56:32"	1504649873	"12/17/2014 12:55:11"	"false"	"elite"	1	30257608	"IDN"	30	"Bogor"	"180.252.81.112"	"handuk dijemur"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
627513282	"12/17/2014 13:00:50"	1504652005	"12/17/2014 12:52:22"	"false"	"clixsense"	1	12987338	"IDN"			"36.73.146.131"	"suasana di pedesaan  yang tenang dengan pemandangan yang indah dan di hiasi  tali jemuran handuk."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
627513282	"12/17/2014 13:03:00"	1504653097	"12/17/2014 13:00:05"	"false"	"elite"	1	25913511	"IDN"			"39.230.92.8"	"Jemuran sobek"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
627513282	"12/17/2014 13:03:27"	1504653257	"12/17/2014 13:00:36"	"false"	"neodev"	1	30541755	"IDN"	30	"Tangerang"	"114.79.37.33"	"sebuah logo di kain yang sedang di jemur"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
627513282	"12/17/2014 13:04:56"	1504654008	"12/17/2014 13:02:03"	"false"	"elite"	1	25411600	"IDN"	4	"Jakarta"	"139.192.135.78"	"Dua pakaian dijemur di kebun "	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
627513282	"12/17/2014 13:06:07"	1504654662	"12/17/2014 13:00:43"	"false"	"neodev"	1	30191973	"IDN"	30	"Bandung"	"36.80.9.177"	"ada dua helai kain sedang di jemur  yang satu helai kainnya bolong."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
627513282	"12/17/2014 13:08:05"	1504655536	"12/17/2014 13:01:59"	"false"	"clixsense"	1	14143334	"IDN"	8	"Surabaya"	"180.251.109.230"	"Handuk yang sedang dijemur di kawat."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
627513282	"12/17/2014 13:10:05"	1504656510	"12/17/2014 13:02:08"	"false"	"clixsense"	1	29987324	"IDN"	4	"Jakarta"	"202.62.17.121"	"broken fabric is still use in Indonesia."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/18.pdf.jpg"	5	
627513283	"12/17/2014 12:49:27"	1504646756	"12/17/2014 12:46:41"	"false"	"goldtasks"	1	28851960	"IDN"	8	"Malang"	"125.164.96.30"	"sebuah apel di meja"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	1	"di"
627513283	"12/17/2014 12:47:55"	1504646109	"12/17/2014 12:45:15"	"false"	"elite"	1	30555834	"IDN"	4	"Jakarta"	"202.152.202.135"	"sebuah apel di atas piring."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	1	"di atas"
627513283	"12/17/2014 12:48:57"	1504646580	"12/17/2014 12:43:25"	"false"	"neodev"	1	29785873	"IDN"	4	"Jakarta"	"180.214.232.67"	"Buah apel yang disimpan diatas piring"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	1	"di atas"
627513283	"12/17/2014 12:52:20"	1504648094	"12/17/2014 12:41:31"	"false"	"clixsense"	1	12987338	"IDN"			"36.73.146.131"	"buah apel yang tersaji di atas piring."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	1	"di atas"
627513283	"12/17/2014 12:55:09"	1504649368	"12/17/2014 12:53:06"	"false"	"elite"	1	30257608	"IDN"	30	"Bogor"	"180.252.81.112"	"apel diatas piring"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	1	"di atas"
627513283	"12/17/2014 13:00:03"	1504651616	"12/17/2014 12:55:59"	"false"	"elite"	1	25913511	"IDN"			"39.230.92.8"	"Gambar buah apel di atas sebuah cawan"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	1	"di atas"
627513283	"12/17/2014 13:00:33"	1504651887	"12/17/2014 12:57:03"	"false"	"neodev"	1	30541755	"IDN"	30	"Tangerang"	"114.79.37.121"	"buah apel di atas piring"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	1	"di atas"
627513283	"12/17/2014 13:06:13"	1504654745	"12/17/2014 13:01:06"	"false"	"neodev"	1	11298656	"IDN"	7	"Semarang"	"125.166.236.73"	"buah apel di atas cawan"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	1	"di atas"
627513283	"12/17/2014 12:47:31"	1504645942	"12/17/2014 12:41:45"	"false"	"elite"	1	25620782	"IDN"	10	"Yogyakarta"	"118.97.15.67"	"buah apel didalam lingkaran"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	1	"di dalam"
627513283	"12/17/2014 13:07:31"	1504655245	"12/17/2014 12:59:24"	"false"	"clixsense"	1	6329782	"IDN"	7		"202.67.40.17"	"Sebuah apel terlihat di dalam sebuah lingkaran."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	1	"di dalam"
627513283	"12/17/2014 12:46:09"	1504645359	"12/17/2014 12:42:34"	"false"	"clixsense"	1	16703773	"IDN"	4	"Jakarta"	"180.214.232.93"	"Buah apel di tengah-tengah gelang"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	1	"di tengah"
627513283	"12/17/2014 12:52:12"	1504648020	"12/17/2014 12:47:00"	"false"	"neodev"	1	12337397	"IDN"			"36.80.188.75"	"Apel yang diletakkan di tengah sebuah benda berbentuk cincin."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	1	"di tengah"
627513283	"12/17/2014 13:02:06"	1504652666	"12/17/2014 12:46:40"	"false"	"clixsense"	1	29987324	"IDN"	4	"Jakarta"	"202.62.17.121"	"Indonesia is apple producer Indonesia have many kind of apple my favourit one is Malang Apple."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	
627513283	"12/17/2014 13:02:37"	1504652905	"12/17/2014 13:00:01"	"false"	"clixsense"	1	29131613	"IDN"	4	"Jakarta"	"120.170.121.23"	"Buah Apel"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	
627513283	"12/17/2014 13:05:42"	1504654415	"12/17/2014 12:43:41"	"false"	"neodev"	1	30419242	"IDN"			"36.85.128.47"	"Ini adalah gambar sebuah apel yang dikelilingi oleh lingkaran."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/19.pdf.jpg"	5	
627513284	"12/17/2014 13:14:08"	1504658225	"12/17/2014 13:12:46"	"false"	"clixsense"	1	6330616	"IDN"	30	"Tangerang"	"180.243.228.228"	"bungkusan yang terikat di tongkat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"di"
627513284	"12/17/2014 13:19:56"	1504661166	"12/17/2014 13:18:25"	"false"	"elite"	1	25411600	"IDN"	4	"Jakarta"	"139.192.135.78"	"Tali diikat di sebuah batang."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"di"
627513284	"12/17/2014 13:21:07"	1504661789	"12/17/2014 13:19:33"	"false"	"neodev"	1	11298656	"IDN"	7	"Semarang"	"125.166.236.73"	"balon di tongkat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"di"
627513284	"12/17/2014 13:23:12"	1504662896	"12/17/2014 13:21:35"	"false"	"elite"	1	28857875	"IDN"	4	"Jakarta"	"180.244.12.118"	"balon di ujung tongkat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"di"
627513284	"12/17/2014 13:25:05"	1504663921	"12/17/2014 13:21:55"	"false"	"clixsense"	1	6329782	"IDN"	7		"202.67.40.17"	"Sebuah balon terikat di tongkat."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"di"
627513284	"12/17/2014 13:25:08"	1504663988	"12/17/2014 13:19:36"	"false"	"clixsense"	1	19542592	"IDN"	4	"Jakarta"	"101.255.16.102"	"Sebuah balon yang diikat di tongkat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"di"
627513284	"12/17/2014 13:25:16"	1504664095	"12/17/2014 13:21:42"	"false"	"clixsense"	1	14143334	"IDN"	8	"Surabaya"	"180.251.109.230"	"Balon yang terikat di sebatang kayu."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"di"
627513284	"12/17/2014 13:25:34"	1504664274	"12/17/2014 13:21:53"	"false"	"clixsense"	1	12987338	"IDN"			"36.73.146.131"	"di ujung tongkat terikat sebuah balon."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"di"
627513284	"12/17/2014 13:25:21"	1504664170	"12/17/2014 13:22:34"	"false"	"neodev"	1	30541755	"IDN"	30	"Tangerang"	"114.79.37.81"	"sebuah balon diikat ke tongkat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"ke"
627513284	"12/17/2014 13:23:35"	1504663111	"12/17/2014 13:20:48"	"false"	"neodev"	1	30191973	"IDN"	30	"Bandung"	"36.80.9.177"	"ada balon di ikatkan pada sebuah tongkat."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"pada"
627513284	"12/17/2014 13:24:31"	1504663664	"12/17/2014 13:20:55"	"false"	"neodev"	1	28159296	"IDN"	30	"Tangerang"	"203.176.181.46"	"balon terikat pada tongkat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"pada"
627513284	"12/17/2014 13:25:07"	1504663962	"12/17/2014 13:19:50"	"false"	"clixsense"	1	30634396	"IDN"	14	"Balikpapan"	"36.83.54.226"	"sebuah balon yang diikat pada sebuah tongkat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"pada"
627513284	"12/17/2014 13:28:16"	1504665762	"12/17/2014 13:18:53"	"false"	"neodev"	1	26904148	"IDN"	14	"Samarinda"	"36.75.34.140"	"Sebuah benda bulat yang terikat pada ujung sebuah tongkat."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	1	"pada"
627513284	"12/17/2014 13:15:46"	1504659090	"12/17/2014 13:13:46"	"false"	"clixsense"	1	29131613	"IDN"	4	"Jakarta"	"120.170.121.23"	"tali dan tongkat"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	5	
627513284	"12/17/2014 13:26:16"	1504664787	"12/17/2014 13:21:58"	"false"	"clixsense"	1	29987324	"IDN"	4	"Jakarta"	"202.62.17.121"	"is verry dificult to see a people bring that stuff"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/20.pdf.jpg"	5	
627513285	"12/17/2014 12:52:12"	1504648016	"12/17/2014 12:47:00"	"false"	"neodev"	1	12337397	"IDN"			"36.80.188.75"	"Sepatu hak tinggi yang dikenakan di kaki seorang perempuan."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	1	"di"
627513285	"12/17/2014 13:07:31"	1504655238	"12/17/2014 12:59:24"	"false"	"clixsense"	1	6329782	"IDN"	7		"202.67.40.17"	"Sebuah sepatu hak tinggi di kaki seorang wanita."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	1	"di"
627513285	"12/17/2014 12:46:09"	1504645356	"12/17/2014 12:42:34"	"false"	"clixsense"	1	16703773	"IDN"	4	"Jakarta"	"180.214.232.93"	"Sepatu hak tinggi"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513285	"12/17/2014 12:47:31"	1504645947	"12/17/2014 12:41:45"	"false"	"elite"	1	25620782	"IDN"	10	"Yogyakarta"	"118.97.15.67"	"sepatu hak tinggi dipakai."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513285	"12/17/2014 12:47:55"	1504646111	"12/17/2014 12:45:15"	"false"	"elite"	1	30555834	"IDN"	4	"Jakarta"	"202.152.202.135"	"sepatu hak tinggi dikenakan di kaki seorang wanita."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513285	"12/17/2014 12:48:57"	1504646587	"12/17/2014 12:43:25"	"false"	"neodev"	1	29785873	"IDN"	4	"Jakarta"	"180.214.232.67"	"sepatu yang biasa digunakan oleh perempuan"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513285	"12/17/2014 12:49:27"	1504646755	"12/17/2014 12:46:41"	"false"	"goldtasks"	1	28851960	"IDN"	8	"Malang"	"125.164.96.30"	"sebuah sepatu dipakai dikaki"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513285	"12/17/2014 12:52:20"	1504648084	"12/17/2014 12:41:31"	"false"	"clixsense"	1	12987338	"IDN"			"36.73.146.131"	"sebuah karya yang  melengkapi kebutuhan untuk menunjang penampilan  yang anggun bagi seorang wanita."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513285	"12/17/2014 12:55:09"	1504649360	"12/17/2014 12:53:06"	"false"	"elite"	1	30257608	"IDN"	30	"Bogor"	"180.252.81.112"	"sepatu sedang dikenakan"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513285	"12/17/2014 13:00:03"	1504651619	"12/17/2014 12:55:59"	"false"	"elite"	1	25913511	"IDN"			"39.230.92.8"	"Gambar sepatu hak wanita"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513285	"12/17/2014 13:00:33"	1504651902	"12/17/2014 12:57:03"	"false"	"neodev"	1	30541755	"IDN"	30	"Tangerang"	"114.79.37.121"	"sepatu hak tinggi"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513285	"12/17/2014 13:02:06"	1504652661	"12/17/2014 12:46:40"	"false"	"clixsense"	1	29987324	"IDN"	4	"Jakarta"	"202.62.17.121"	"indonesia is one of the great industry country which production some shoes."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513285	"12/17/2014 13:02:37"	1504652909	"12/17/2014 13:00:01"	"false"	"clixsense"	1	29131613	"IDN"	4	"Jakarta"	"120.170.121.23"	"Sepatu hak tinggi"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513285	"12/17/2014 13:05:42"	1504654414	"12/17/2014 12:43:41"	"false"	"neodev"	1	30419242	"IDN"			"36.85.128.47"	"Ini adalah gambar sebuah kaki yang sedang menggunakan sepatu berhak tinggi."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513285	"12/17/2014 13:06:13"	1504654747	"12/17/2014 13:01:06"	"false"	"neodev"	1	11298656	"IDN"	7	"Semarang"	"125.166.236.73"	"Sepatu wanita"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/21.pdf.jpg"	5	
627513286	"12/17/2014 12:57:34"	1504650270	"12/17/2014 12:55:32"	"false"	"goldtasks"	1	28851960	"IDN"	8	"Malang"	"125.164.96.30"	"lembaran kertas di tusuk jarum"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	1	"di"
627513286	"12/17/2014 13:01:31"	1504652322	"12/17/2014 12:57:48"	"false"	"elite"	1	25620782	"IDN"	10	"Yogyakarta"	"118.97.15.67"	"kertas-kertas yang ditusukkan di sebuah jarum panjang."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	1	"di"
627513286	"12/17/2014 13:01:55"	1504652564	"12/17/2014 12:59:01"	"false"	"neodev"	1	29785873	"IDN"	4	"Jakarta"	"180.214.232.67"	"Kertas yang tersimpan di tempatnya biasanya kertas bekas"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	1	"di"
627513286	"12/17/2014 13:16:29"	1504659417	"12/17/2014 13:09:17"	"false"	"neodev"	1	12337397	"IDN"			"36.80.188.75"	"Tiga buah kertas yang ditancapkan di sebuah paku dengan dudukan berbentuk kerucut di bagian bawah."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	1	"di"
627513286	"12/17/2014 12:57:55"	1504650467	"12/17/2014 12:55:53"	"false"	"elite"	1	30555834	"IDN"	4	"Jakarta"	"202.152.202.135"	"sebuah tempat kertas dengan beberapa kertas."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
627513286	"12/17/2014 12:59:48"	1504651436	"12/17/2014 12:58:50"	"false"	"elite"	1	30257608	"IDN"	30	"Bogor"	"180.252.81.112"	"kertas ditusuk"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
627513286	"12/17/2014 13:07:35"	1504655246	"12/17/2014 13:06:17"	"false"	"clixsense"	1	6330616	"IDN"	30	"Tangerang"	"180.243.228.228"	"penusuk kertas"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
627513286	"12/17/2014 13:07:52"	1504655448	"12/17/2014 13:06:06"	"false"	"clixsense"	1	29131613	"IDN"	4	"Jakarta"	"120.170.121.23"	"Tempat menyimpan nota"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
627513286	"12/17/2014 13:09:41"	1504656274	"12/17/2014 13:07:28"	"false"	"elite"	1	25913511	"IDN"			"39.230.92.8"	"Kertas ditusuk"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
627513286	"12/17/2014 13:10:54"	1504656881	"12/17/2014 13:08:59"	"false"	"elite"	1	25411600	"IDN"	4	"Jakarta"	"139.192.135.78"	"Tiga buah kertas ditusuk."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
627513286	"12/17/2014 13:12:05"	1504657498	"12/17/2014 13:10:25"	"false"	"neodev"	1	11298656	"IDN"	7	"Semarang"	"125.166.236.73"	"lembaran kertas yang tertancap di paku runcing"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
627513286	"12/17/2014 13:13:19"	1504657939	"12/17/2014 13:10:38"	"false"	"neodev"	1	30541755	"IDN"	30	"Tangerang"	"114.79.37.121"	"kertas yang di tusuk jarum"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
627513286	"12/17/2014 13:16:01"	1504659211	"12/17/2014 13:11:09"	"false"	"clixsense"	1	12987338	"IDN"			"36.73.146.131"	"nota nota yang tidak terpakai di tata dengan jarum supaya tidak hilang."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
627513286	"12/17/2014 13:16:38"	1504659533	"12/17/2014 13:11:09"	"false"	"neodev"	1	30191973	"IDN"	30	"Bandung"	"36.80.9.177"	"ada pin filing kertas."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
627513286	"12/17/2014 13:17:13"	1504659848	"12/17/2014 13:10:07"	"false"	"clixsense"	1	29987324	"IDN"	4	"Jakarta"	"202.62.17.121"	"indonesia also produce paper"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/22.pdf.jpg"	5	
627513287	"12/17/2014 13:24:31"	1504663670	"12/17/2014 13:20:55"	"false"	"neodev"	1	28159296	"IDN"	30	"Tangerang"	"203.176.181.46"	"ular melingkar di pohon"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"di"
627513287	"12/17/2014 13:25:34"	1504664269	"12/17/2014 13:21:53"	"false"	"clixsense"	1	12987338	"IDN"			"36.73.146.131"	"di atas akar pohon yang sudah di tebang  tergeletak seutas tali."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"di atas"
627513287	"12/17/2014 13:14:08"	1504658219	"12/17/2014 13:12:46"	"false"	"clixsense"	1	6330616	"IDN"	30	"Tangerang"	"180.243.228.228"	"tali tambang diatas batang pohon"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"di atas"
627513287	"12/17/2014 13:21:07"	1504661786	"12/17/2014 13:19:33"	"false"	"neodev"	1	11298656	"IDN"	7	"Semarang"	"125.166.236.73"	"tali melingkar di atas tonggak"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"di atas"
627513287	"12/17/2014 13:23:12"	1504662902	"12/17/2014 13:21:35"	"false"	"elite"	1	28857875	"IDN"	4	"Jakarta"	"180.244.12.118"	"tali di atas tunggul pohon"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"di atas"
627513287	"12/17/2014 13:23:35"	1504663117	"12/17/2014 13:20:48"	"false"	"neodev"	1	30191973	"IDN"	30	"Bandung"	"36.80.9.177"	"ada selang yang di letakkan di atas pohon yang sudah di tebang."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"di atas"
627513287	"12/17/2014 13:25:05"	1504663917	"12/17/2014 13:21:55"	"false"	"clixsense"	1	6329782	"IDN"	7		"202.67.40.17"	"Sebuah tali selang melingkar di atas batang pohon."	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"di atas"
627513287	"12/17/2014 13:25:07"	1504663965	"12/17/2014 13:19:50"	"false"	"clixsense"	1	30634396	"IDN"	14	"Balikpapan"	"36.83.54.226"	"gulungan selang yang berada diatas bekas potongan pohon"	"http://sites.google.com/site/barendbeekhuizen/home/stimuli/23.pdf.jpg"	1	"di atas"
